레벨,레벨업 필요 경험치,누적 경험치,환포,,,,,,,,,,,,,,
318,"427,636,147,024 ","8,813,204,592,523 ","24,812,330",,,,,,,,,,,,,,
319,"450,206,115,110 ","9,240,840,739,547 ","26,010,909",,,,,,,,,,,,,,
320,"473,717,451,441 ","9,691,046,854,657 ","27,274,122",,,,,,,,,,,,,,
321,"498,221,911,270 ","10,164,764,306,098 ","28,594,303",,,,,,,,,,,,,,
322,"523,774,116,390 ","10,662,986,217,368 ","29,985,028",,,,,,,,,,,,,,
323,"550,431,692,781 ","11,186,760,333,758 ","31,449,952",,,,,,,,,,,,,,
324,"578,255,435,864 ","11,737,192,026,539 ","32,992,820",,,,,,,,,,,,,,
325,"607,309,484,836 ","12,315,447,462,403 ","34,610,432",,,,,,,,,,,,,,
326,"637,661,506,502 ","12,922,756,947,239 ","36,306,662",,,,,,,,,,,,,,
327,"669,382,889,360 ","13,560,418,453,741 ","38,085,461",,,,,,,,,,,,,,
328,"702,547,448,094 ","14,229,801,343,101 ","39,950,864",,,,,,,,,,,,,,
329,"737,232,557,259 ","14,932,348,791,195 ","41,908,001",,,,,,,,,,,,,,
330,"773,519,346,787 ","15,669,581,348,454 ","43,963,307",,,,,,,,,,,,,,
331,"811,492,909,859 ","16,443,100,695,241 ","46,114,220",,,,,,,,,,,,,,
332,"851,242,015,498 ","17,254,593,605,100 ","48,385,471",,,,,,,,,,,,,,
333,"892,860,326,350 ","18,105,835,620,598 ","50,757,945",,,,,,,,,,,,,,
334,"936,446,644,299 ","18,998,695,946,948 ","53,243,703",,,,,,,,,,,,,,
335,"982,105,209,835 ","19,935,142,591,247 ","55,846,033",,,,,,,,,,,,,,
336,"1,029,945,896,372 ","20,917,247,801,082 ","58,580,362",,,,,,,,,,,,,,
337,"1,080,082,928,072 ","21,947,193,697,454 ","61,451,466",,,,,,,,,,,,,,
338,"1,132,637,488,496 ","23,027,276,625,526 ","64,465,388",,,,,,,,,,,,,,
339,"1,187,736,819,642 ","24,159,914,114,022 ","67,628,468",,,,,,,,,,,,,,
340,"1,245,515,382,710 ","25,347,650,933,664 ","70,929,350",,,,,,,,,,,,,,
341,"1,306,113,727,076 ","26,593,166,316,374 ","74,400,012",,,,,,,,,,,,,,
342,"1,369,679,978,085 ","27,899,280,043,450 ","78,032,706",,,,,,,,,,,,,,
343,"1,436,369,976,919 ","29,268,960,021,535 ","81,847,078",,,,,,,,,,,,,,
344,"1,506,348,725,657 ","30,705,329,998,454 ","85,843,112",,,,,,,,,,,,,,
345,"1,579,790,962,568 ","32,211,678,724,111 ","90,024,338",,,,,,,,,,,,,,
346,"1,656,880,460,527 ","33,791,469,686,679 ","94,406,720",,,,,,,,,,,,,,
347,"1,737,808,885,255 ","35,448,350,147,206 ","99,006,771",,,,,,,,,,,,,,
348,"1,822,777,369,893 ","37,186,159,032,461 ","103,841,626",,,,,,,,,,,,,,
349,"1,911,996,093,377 ","39,008,936,402,354 ","108,929,109",,,,,,,,,,,,,,
350,"2,005,895,878,251 ","40,920,932,495,731 ","114,226,692",,,,,,,,,,,,,,
351,"2,103,583,517,120 ","42,926,828,373,982 ","120,074,869",,,,,,,,,,,,,,
352,"2,206,007,052,674 ","45,030,411,891,102 ","126,196,149",,,,,,,,,,,,,,
353,"2,313,459,335,064 ","47,236,418,943,776 ","132,624,498",,,,,,,,,,,,,,
354,"2,426,248,802,939 ","49,549,878,278,840 ","139,374,225",,,,,,,,,,,,,,
355,"2,544,699,783,322 ","51,976,127,081,779 ","146,416,361",,,,,,,,,,,,,,
356,"2,669,153,520,721 ","54,520,826,865,101 ","153,825,867",,,,,,,,,,,,,,
357,"2,799,968,732,268 ","57,189,980,385,822 ","161,601,515",,,,,,,,,,,,,,
358,"2,937,522,185,574 ","59,989,949,118,090 ","169,742,879",,,,,,,,,,,,,,
359,"3,082,209,267,118 ","62,927,471,303,664 ","178,259,393",,,,,,,,,,,,,,
360,"3,234,444,584,989 ","66,009,680,570,782 ","187,248,430",,,,,,,,,,,,,,
361,"3,394,663,606,498 ","69,244,125,155,771 ","196,629,299",,,,,,,,,,,,,,
362,"3,563,323,396,214 ","72,638,788,762,269 ","206,561,288",,,,,,,,,,,,,,
363,"3,740,903,413,645 ","76,202,112,158,483 ","216,923,582",,,,,,,,,,,,,,
364,"3,927,906,317,034 ","79,943,015,572,128 ","227,763,292",,,,,,,,,,,,,,
365,"4,124,859,013,620 ","83,870,921,889,162 ","239,156,976",,,,,,,,,,,,,,
366,"4,332,314,668,626 ","87,995,780,902,782 ","251,131,063",,,,,,,,,,,,,,
367,"4,550,853,844,562 ","92,328,095,571,408 ","263,784,952",,,,,,,,,,,,,,
368,"4,781,085,759,548 ","96,878,949,415,970 ","277,030,007",,,,,,,,,,,,,,
369,"5,023,649,693,442 ","101,660,035,175,518 ","290,932,568",,,,,,,,,,,,,,
370,"5,279,216,492,685 ","106,683,684,868,960 ","305,517,605",,,,,,,,,,,,,,
371,"5,548,490,225,270 ","111,962,901,361,645 ","320,893,867",,,,,,,,,,,,,,
372,"5,832,209,910,163 ","117,511,391,586,915 ","337,024,067",,,,,,,,,,,,,,
373,"6,131,151,337,119 ","123,343,601,497,078 ","353,984,969",,,,,,,,,,,,,,
374,"6,446,128,976,193 ","129,474,752,834,197 ","371,808,378",,,,,,,,,,,,,,
375,"6,777,998,870,692 ","135,920,881,810,390 ","390,479,990",,,,,,,,,,,,,,
376,"7,127,660,661,018 ","142,698,880,681,082 ","410,131,523",,,,,,,,,,,,,,
377,"7,496,059,612,891 ","149,826,541,342,100 ","430,778,753",,,,,,,,,,,,,,
378,"7,884,188,718,523 ","157,322,600,954,991 ","452,560,527",,,,,,,,,,,,,,
379,"8,293,090,987,785 ","165,206,789,673,514 ","475,525,644",,,,,,,,,,,,,,
380,"8,723,862,712,417 ","173,499,880,661,299 ","499,620,676",,,,,,,,,,,,,,
381,"9,177,656,100,926 ","182,223,743,373,716 ","524,980,161",,,,,,,,,,,,,,
382,"9,655,682,821,771 ","191,401,399,474,642 ","551,643,481",,,,,,,,,,,,,,
383,"10,159,216,810,753 ","201,057,082,296,413 ","579,649,905",,,,,,,,,,,,,,
384,"10,689,597,551,053 ","211,216,299,107,166 ","609,125,642",,,,,,,,,,,,,,
385,"11,248,233,748,324 ","221,905,896,658,219 ","640,108,363",,,,,,,,,,,,,,
386,"11,836,606,827,042 ","233,154,130,406,543 ","672,788,478",,,,,,,,,,,,,,
387,"12,456,274,706,249 ","244,990,737,233,585 ","707,288,291",,,,,,,,,,,,,,
388,"13,108,875,779,675 ","257,447,011,939,834 ","743,623,052",,,,,,,,,,,,,,
389,"13,796,132,698,755 ","270,555,887,719,509 ","781,350,872",,,,,,,,,,,,,,
390,"14,519,856,070,590 ","284,352,020,418,264 ","821,188,075",,,,,,,,,,,,,,
391,"15,281,948,589,107 ","298,871,876,488,854 ","863,166,925",,,,,,,,,,,,,,
392,"16,084,408,883,422 ","314,153,825,077,961 ","907,459,723",,,,,,,,,,,,,,
393,"16,929,335,930,215 ","330,238,233,961,383 ","954,061,777",,,,,,,,,,,,,,
394,"17,818,933,040,253 ","347,167,569,891,598 ","1,003,180,389",,,,,,,,,,,,,,
395,"18,755,512,623,097 ","364,986,502,931,851 ","1,054,613,442",,,,,,,,,,,,,,
396,"19,741,501,520,239 ","383,742,015,554,948 ","1,108,977,687",,,,,,,,,,,,,,
397,"20,779,447,794,266 ","403,483,517,075,187 ","1,166,276,974",,,,,,,,,,,,,,
398,"21,872,026,285,907 ","424,262,964,869,453 ","1,226,587,103",,,,,,,,,,,,,,
399,"23,022,044,512,805 ","446,134,991,155,360 ","1,289,809,058",,,,,,,,,,,,,,
400,"24,232,449,882,286 ","469,157,035,668,165 ","1,356,275,385",,,,,,,,,,,,,,
401,"25,506,493,438,100 ","493,389,485,550,451 ","1,422,847,564",,,,,,,,,,,,,,
402,"26,847,521,016,990 ","518,895,978,988,551 ","1,492,905,497",,,,,,,,,,,,,,
403,"28,259,054,366,174 ","545,743,500,005,541 ","1,566,631,643",,,,,,,,,,,,,,
404,"29,744,800,391,999 ","574,002,554,371,715 ","1,644,218,017",,,,,,,,,,,,,,
405,"31,308,660,894,857 ","603,747,354,763,714 ","1,725,866,682",,,,,,,,,,,,,,
406,"32,954,742,815,918 ","635,056,015,658,571 ","1,811,790,278",,,,,,,,,,,,,,
407,"34,687,369,022,599 ","668,010,758,474,489 ","1,902,212,577",,,,,,,,,,,,,,
408,"36,511,089,661,084 ","702,698,127,497,088 ","1,997,369,061",,,,,,,,,,,,,,
409,"38,430,694,105,720 ","739,209,217,158,172 ","2,097,507,542",,,,,,,,,,,,,,
410,"40,451,223,536,656 ","777,639,911,263,892 ","2,202,888,799",,,,,,,,,,,,,,
411,"42,577,984,178,771 ","818,091,134,800,548 ","2,313,787,266",,,,,,,,,,,,,,
412,"44,816,561,236,642 ","860,669,118,979,319 ","2,430,491,738",,,,,,,,,,,,,,
413,"47,172,833,562,166 ","905,485,680,215,961 ","2,553,306,128",,,,,,,,,,,,,,
414,"49,652,989,093,336 ","952,658,513,778,127 ","2,682,550,257",,,,,,,,,,,,,,
415,"52,263,541,104,732 ","1,002,310,000,000,000 ","2,818,560,687",,,,,,,,,,,,,,
416,"55,011,345,312,394 ","1,054,580,000,000,000 ","2,961,691,595",,,,,,,,,,,,,,
417,"57,903,617,877,998 ","1,109,590,000,000,000 ","3,112,315,699",,,,,,,,,,,,,,
418,"60,947,954,359,622 ","1,167,490,000,000,000 ","3,270,825,225",,,,,,,,,,,,,,
419,"64,152,349,658,864 ","1,228,440,000,000,000 ","3,437,632,930",,,,,,,,,,,,,,
420,"67,525,219,016,697 ","1,292,590,000,000,000 ","3,613,173,176",,,,,,,,,,,,,,
421,"71,075,420,113,204 ","1,360,120,000,000,000 ","3,797,903,061",,,,,,,,,,,,,,
422,"74,812,276,329,223 ","1,431,190,000,000,000 ","3,992,303,607",,,,,,,,,,,,,,
423,"78,745,601,230,998 ","1,506,000,000,000,000 ","4,196,881,017",,,,,,,,,,,,,,
424,"82,885,724,342,132 ","1,584,750,000,000,000 ","4,412,167,990",,,,,,,,,,,,,,
425,"87,243,518,270,523 ","1,667,630,000,000,000 ","4,638,725,106",,,,,,,,,,,,,,
426,"91,830,427,261,526 ","1,754,880,000,000,000 ","4,877,142,288",,,,,,,,,,,,,,
427,"96,658,497,252,324 ","1,846,710,000,000,000 ","5,128,040,339",,,,,,,,,,,,,,
428,"101,740,407,506,433 ","1,943,370,000,000,000 ","5,392,072,556",,,,,,,,,,,,,,
429,"107,089,503,911,423 ","2,045,110,000,000,000 ","5,669,926,429",,,,,,,,,,,,,,
430,"112,719,834,027,297 ","2,152,200,000,000,000 ","5,962,325,436",,,,,,,,,,,,,,
431,"118,646,183,977,570 ","2,264,920,000,000,000 ","6,270,030,923",,,,,,,,,,,,,,
432,"124,884,117,279,932 ","2,383,560,000,000,000 ","6,593,844,085",,,,,,,,,,,,,,
433,"131,450,015,718,468 ","2,508,450,000,000,000 ","6,934,608,058",,,,,,,,,,,,,,
434,"138,361,122,364,774 ","2,639,900,000,000,000 ","7,293,210,104",,,,,,,,,,,,,,
435,"145,635,586,860,948 ","2,778,260,000,000,000 ","7,670,583,932",,,,,,,,,,,,,,
436,"153,292,513,083,376 ","2,923,890,000,000,000 ","8,067,712,120",,,,,,,,,,,,,,
437,"161,352,009,312,486 ","3,077,190,000,000,000 ","8,485,628,677",,,,,,,,,,,,,,
438,"169,835,241,040,222 ","3,238,540,000,000,000 ","8,925,421,737",,,,,,,,,,,,,,
439,"178,764,486,553,923 ","3,408,370,000,000,000 ","9,388,236,387",,,,,,,,,,,,,,
440,"188,163,195,442,572 ","3,587,140,000,000,000 ","9,875,277,650",,,,,,,,,,,,,,
441,"198,056,050,179,071 ","3,775,300,000,000,000 ","10,387,813,623",,,,,,,,,,,,,,
442,"208,469,030,940,254 ","3,973,360,000,000,000 ","10,927,178,780",,,,,,,,,,,,,,
443,"219,429,483,834,880 ","4,181,830,000,000,000 ","11,494,777,442",,,,,,,,,,,,,,
444,"230,966,192,718,770 ","4,401,260,000,000,000 ","12,092,087,435",,,,,,,,,,,,,,
445,"243,109,454,785,694 ","4,632,220,000,000,000 ","12,720,663,938",,,,,,,,,,,,,,
446,"255,891,160,132,521 ","4,875,330,000,000,000 ","13,382,143,531",,,,,,,,,,,,,,
447,"269,344,875,507,576 ","5,131,220,000,000,000 ","14,078,248,455",,,,,,,,,,,,,,
448,"283,505,932,462,150 ","5,400,570,000,000,000 ","14,810,791,097",,,,,,,,,,,,,,
449,"298,411,520,136,652 ","5,684,070,000,000,000 ","15,581,678,708",,,,,,,,,,,,,,
450,"314,100,782,925,085 ","5,982,480,000,000,000 ","16,392,918,365",,,,,,,,,,,,,,
451,"330,614,923,274,316 ","6,296,590,000,000,000 ","17,246,622,203",,,,,,,,,,,,,,
452,"347,997,309,888,120 ","6,627,200,000,000,000 ","18,145,012,906",,,,,,,,,,,,,,
453,"366,293,591,620,146 ","6,975,200,000,000,000 ","19,090,429,498",,,,,,,,,,,,,,
454,"385,551,817,354,915 ","7,341,490,000,000,000 ","20,085,333,432",,,,,,,,,,,,,,
455,"405,822,562,191,673 ","7,727,040,000,000,000 ","21,132,314,995",,,,,,,,,,,,,,
456,"427,159,060,262,473 ","8,132,870,000,000,000 ","22,234,100,054",,,,,,,,,,,,,,
457,"449,617,344,533,298 ","8,560,020,000,000,000 ","23,393,557,153",,,,,,,,,,,,,,
458,"473,256,393,955,351 ","9,009,640,000,000,000 ","24,613,704,977",,,,,,,,,,,,,,
459,"498,138,288,352,965 ","9,482,900,000,000,000 ","25,897,720,214",,,,,,,,,,,,,,
460,"524,328,371,454,887 ","9,981,040,000,000,000 ","27,248,945,824",,,,,,,,,,,,,,
461,"551,895,422,497,084 ","10,505,400,000,000,000 ","28,670,899,740",,,,,,,,,,,,,,
462,"580,911,836,847,725 ","11,057,300,000,000,000 ","30,167,284,029",,,,,,,,,,,,,,
463,"611,453,816,128,691 ","11,638,200,000,000,000 ","31,741,994,527",,,,,,,,,,,,,,
464,"643,601,568,332,895 ","12,249,600,000,000,000 ","33,399,130,981",,,,,,,,,,,,,,
465,"677,439,518,462,964 ","12,893,200,000,000,000 ","35,143,007,724",,,,,,,,,,,,,,
466,"713,056,530,244,438 ","13,570,700,000,000,000 ","36,978,164,905",,,,,,,,,,,,,,
467,"750,546,139,495,750 ","14,283,700,000,000,000 ","38,909,380,307",,,,,,,,,,,,,,
468,"790,006,799,767,847 ","15,034,300,000,000,000 ","40,941,681,787",,,,,,,,,,,,,,
469,"831,542,140,898,546 ","15,824,300,000,000,000 ","43,080,360,363",,,,,,,,,,,,,,
470,"875,261,241,160,623 ","16,655,800,000,000,000 ","45,330,983,987",,,,,,,,,,,,,,
471,"921,278,913,718,339 ","17,531,100,000,000,000 ","47,699,412,044",,,,,,,,,,,,,,
472,"969,716,008,144,686 ","18,452,400,000,000,000 ","50,191,810,601",,,,,,,,,,,,,,
473,"1,020,699,727,791,180 ","19,422,100,000,000,000 ","52,814,668,458",,,,,,,,,,,,,,
474,"1,074,363,963,843,670 ","20,442,800,000,000,000 ","55,574,814,045",,,,,,,,,,,,,,
475,"1,130,849,646,941,450 ","21,517,100,000,000,000 ","58,479,433,194",,,,,,,,,,,,,,
476,"1,190,305,117,283,030 ","22,648,000,000,000,000 ","61,536,087,844",,,,,,,,,,,,,,
477,"1,252,886,514,190,630 ","23,838,300,000,000,000 ","64,752,735,730",,,,,,,,,,,,,,
478,"1,318,758,186,156,300 ","25,091,200,000,000,000 ","68,137,751,096",,,,,,,,,,,,,,
479,"1,388,093,122,446,730 ","26,409,900,000,000,000 ","71,699,946,495",,,,,,,,,,,,,,
480,"1,461,073,407,399,900 ","27,798,000,000,000,000 ","75,448,595,732",,,,,,,,,,,,,,
481,"1,537,890,698,606,990 ","29,259,100,000,000,000 ","79,393,458,001",,,,,,,,,,,,,,
482,"1,618,746,730,235,000 ","30,797,000,000,000,000 ","83,544,803,296",,,,,,,,,,,,,,
483,"1,703,853,842,812,100 ","32,415,700,000,000,000 ","87,913,439,139",,,,,,,,,,,,,,
484,"1,793,435,540,866,910 ","34,119,600,000,000,000 ","92,510,738,717",,,,,,,,,,,,,,
485,"1,887,727,079,886,220 ","35,913,000,000,000,000 ","97,348,670,492",,,,,,,,,,,,,,
486,"1,986,976,084,132,480 ","37,800,800,000,000,000 ","102,439,829,347",,,,,,,,,,,,,,
487,"2,091,443,196,943,710 ","39,787,700,000,000,000 ","107,797,469,384",,,,,,,,,,,,,,
488,"2,201,402,765,223,450 ","41,879,200,000,000,000 ","113,435,538,418",,,,,,,,,,,,,,
489,"2,317,143,559,918,500 ","44,080,600,000,000,000 ","119,368,714,287",,,,,,,,,,,,,,
490,"2,438,969,534,376,320 ","46,397,700,000,000,000 ","125,612,443,063",,,,,,,,,,,,,,
491,"2,567,200,622,573,880 ","48,836,700,000,000,000 ","132,182,979,259",,,,,,,,,,,,,,
492,"2,702,173,579,314,110 ","51,403,900,000,000,000 ","139,097,428,138",,,,,,,,,,,,,,
493,"2,844,242,864,596,410 ","54,106,100,000,000,000 ","146,373,790,246",,,,,,,,,,,,,,
494,"2,993,781,574,483,820 ","56,950,300,000,000,000 ","154,031,008,266",,,,,,,,,,,,,,
495,"3,151,182,420,911,380 ","59,944,100,000,000,000 ","162,089,016,327",,,,,,,,,,,,,,
496,"3,316,858,763,008,790 ","63,095,300,000,000,000 ","170,568,791,897",,,,,,,,,,,,,,
497,"3,491,245,692,645,860 ","66,412,100,000,000,000 ","179,492,410,390",,,,,,,,,,,,,,
498,"3,674,801,177,051,500 ","69,903,400,000,000,000 ","188,883,102,626",,,,,,,,,,,,,,
499,"3,868,007,261,506,950 ","73,578,200,000,000,000 ","198,765,315,309",,,,,,,,,,,,,,
500,"4,071,371,335,271,790 ","77,446,200,000,000,000 ","209,164,774,658",,,,,,,,,,,,,,
501,,"81,517,600,000,000,000 ",,,,,,,,,,,,,,,
502,,"81,517,600,000,000,000 ",,,,,,,,,,,,,,,
503,,"81,517,600,000,000,000 ",,,,,,,,,,,,,,,
504,,"81,517,600,000,000,000 ",,,,,,,,,,,,,,,
